GUAINIA	MORICHAL - MORICHAL - GARZA	943058
GUAINIA	PANA PANA - CAMPO ALEGRE	943018
GUAINIA	PUERTO COLOMBIA	941039
GUAINIA	SAN FELIPE	942010
GUAVIARE	CALAMAR	953001
GUAVIARE	EL RETORNO	951001
GUAVIARE	MIRAFLORES	952001
GUAVIARE	SAN JOSE DEL GUAVIARE	950001
HUILA	ACEVEDO	417070
HUILA	AGRADO	414040
HUILA	AIPE	411001
HUILA	ALGECIRAS	413040
HUILA	ALTAMIRA	416020
HUILA	BARAYA	411060
HUILA	CAMPOALEGRE	413020
HUILA	COLOMBIA	411080
HUILA	ELIAS	417001
HUILA	GARZON	414020
HUILA	GARZON - MAJO	414028
HUILA	GARZON - ZULUAGA	414027
HUILA	GIGANTE	414001
HUILA	GUADALUPE	416040
HUILA	HOBO	413060
HUILA	IQUIRA	412060
HUILA	ISNOS	418040
HUILA	LA ARGENTINA	415080
HUILA	LA PLATA	415060
HUILA	NATAGA	415020
HUILA	NEIVA	410004
HUILA	NEIVA - EL CAGUAN	410008
HUILA	NEIVA - FORTALECILLAS	410017
HUILA	NEIVA - VEGALARGA	410007
HUILA	OPORAPA	418001
HUILA	PAICOL	415040
HUILA	PALERMO	412001
HUILA	PALERMO - BETANIA	412007
HUILA	PALERMO - EL JUNCAL	412007
HUILA	PALESTINA	417060
HUILA	PITAL	414060
HUILA	PITALITO	417030
HUILA	PITALITO - BRUSELAS	417048
HUILA	PITALITO - CRIOLLO	417047
HUILA	RIVERA	413001
HUILA	SALADOBLANCO	418020
HUILA	SAN AGUSTIN	418060
HUILA	SANTA MARIA	412020
HUILA	SUAZA	416080
HUILA	TARQUI	416001
HUILA	TARQUI - QUITURO	416007
HUILA	TELLO	411040
HUILA	TERUEL	412040
HUILA	TESALIA	415001
HUILA	TIMANA	417010
HUILA	TIMANA - MONTANITA	417017
HUILA	VILLAVIEJA	411020
HUILA	VILLAVIEJA - POLONIA	411027
HUILA	YAGUARA	412080
HUILA	GUAYABAL - SUAZA	416089
LA GUAJIRA	ALBANIA	443001
LA GUAJIRA	BARRANCAS	443040
LA GUAJIRA	BARRANCAS - PAPAYAL	443047
LA GUAJIRA	DIBULLA	446001
LA GUAJIRA	DIBULLA - CAMPANA NUEVO	446007
LA GUAJIRA	DIBULLA - LAS FLORES	446007
LA GUAJIRA	DIBULLA - MINGUEO	446017
LA GUAJIRA	DIBULLA - PALOMINO	446009
LA GUAJIRA	DIBULLA - RIO ANCHO	446009
LA GUAJIRA	DISTRACCION	444001
LA GUAJIRA	EL MOLINO	444050
LA GUAJIRA	FONSECA	444010
LA GUAJIRA	HATONUEVO	443020
LA GUAJIRA	LA JAGUA DEL PILAR	445040
LA GUAJIRA	MAICAO	442001
LA GUAJIRA	MAICAO - PARAGUACHON	442009
LA GUAJIRA	MANAURE	441001
LA GUAJIRA	RIOHACHA	440001
LA GUAJIRA	SAN JUAN DEL CESAR	444030
LA GUAJIRA	URIBIA	441020
LA GUAJIRA	URUMITA	445020
LA GUAJIRA	VILLANUEVA	445001
MAGDALENA	ALGARROBO	472040
MAGDALENA	ARACATACA	472001
MAGDALENA	ARIGUANI - ARIGUANI	475018
MAGDALENA	ARIGUANÍ - PUEBLO NUEVO	475018
MAGDALENA	CERRO DE SAN ANTONIO	476020
MAGDALENA	CHIVOLO	476060
MAGDALENA	CIENAGA	478001
MAGDALENA	CIENAGA - CORDOBITA	478007
MAGDALENA	CONCORDIA	476030
MAGDALENA	EL BANCO	473040
MAGDALENA	EL BANCO - GUACAMAYAL	473047
MAGDALENA	EL PINON - SABANAS	476007
MAGDALENA	EL RETEN	478060
MAGDALENA	FUNDACION	472020
MAGDALENA	GUACAMAYAL	478037
MAGDALENA	GUAMAL	473020
MAGDALENA	LOS ANDES (NUEVA GRANADA)	475028
MAGDALENA	NUEVA GRANADA	475020
MAGDALENA	PEDRAZA	476040
MAGDALENA	PIJINO DEL CARMEN - PIJINO	474040
MAGDALENA	PIVIJAY	477050
MAGDALENA	PIVIJAY - MEDIALUNA	477057
MAGDALENA	PLATO	475030
MAGDALENA	PUEBLOVIEJO	478040
MAGDALENA	REMOLINO	477020
MAGDALENA	SABANAS DE SAN ANGEL - SAN ANGEL	475001
MAGDALENA	SALAMINA	477040
MAGDALENA	SAN SEBASTIAN DE BUENAVISTA	473001
MAGDALENA	SANTA ANA	474020
MAGDALENA	SANTA BARBARA DE PINTO	474001
MAGDALENA	SANTA MARTA	470005
MAGDALENA	SANTA MARTA - BONDA	470003
MAGDALENA	SANTA MARTA - BURITACA	470009
MAGDALENA	SANTA MARTA - GAIRA	470006
MAGDALENA	SANTA MARTA - GUACHACA	470009
MAGDALENA	SANTA MARTA - MINCA	470008
MAGDALENA	SANTA MARTA - TAGANGA	470001
MAGDALENA	SAN ZENON	474060
MAGDALENA	SITIONUEVO	477001
MAGDALENA	TENERIFE	475050
MAGDALENA	ZAPAYAN - PUNTA DE PIEDRAS	476050
MAGDALENA	ZONA BANANERA	478020
MAGDALENA	ZONA BANANERA - LA GRAN VIA	478028
MAGDALENA	ZONA BANANERA - ORIHUECA	478028
MAGDALENA	ZONA BANANERA - PRADO - SEVILLA	478020
MAGDALENA	ZONA BANANERA - RIO FRIO	478027
MAGDALENA	ZONA BANANERA - TUCURINCA	478037
MAGDALENA	ZONA BANANERA - ZAWADY	478027
META	ACACIAS	507001
META	BARRANCA DE UPIA	501001
META	CABUYARO	501011
META	CASTILLA LA NUEVA	507041
META	CUBARRAL	506001
META	CUMARAL	501021
META	EL CALVARIO	501041
META	EL CASTILLO	506041
META	EL DORADO	506021
META	FUENTE DE ORO	504021
META	GRANADA	504001
META	GUAMAL	507051
META	LA JULIA	505047
META	LA MACARENA	505021
META	LEJANIAS	506061
META	MAPIRIPAN	503021
META	MESETAS	505001
META	PUERTO CONCORDIA	503041
META	PUERTO GAITAN	502041
META	PUERTO LLERAS	503001
META	PUERTO LOPEZ	502001
META	PUERTO LOPEZ - PACHAQUIARO	502009
META	PUERTO RICO	503061
META	RESTREPO	501031
META	SAN CARLOS DE GUAROA	507011
META	SAN JUAN DE ARAMA	504041
META	SAN JUANITO	501051
META	SAN MARTIN	507021
META	URIBE	505041
META	VILLAVICENCIO	500001
META	VILLAVICENCIO - ALTO POMPEYA	500009
META	VILLAVICENCIO - APIAY	500017
META	VISTAHERMOSA	504061
NARINO	PASTO - CATAMBUCO	520037
NARINO	ALBAN - SAN JOSE	521050
NARINO	ALDANA	524540
NARINO	ANCUYA	526001
NARINO	ARBOLEDA - BERRUECOS	520570
NARINO	BARBACOAS	528060
NARINO	BARBACOAS - ALTAQUER	528077
NARINO	BELEN	521080
NARINO	BUESACO	520501
NARINO	CHACHAGUI	522001
NARINO	CHACHAGUI - ARIZONA	522007
NARINO	CHACHAGUI - CHORRILLO	522001
NARINO	CHACHAGUI - GUAIRABAMBA	522007
NARINO	COLON - GENOVA	521060
NARINO	CONSACA	522540
NARINO	CONTADERO - EL CONTADERO	523080
NARINO	CORDOBA	524001
NARINO	CUASPUD CARLOSAMA - CARLOSAMA	524560
NARINO	CUASPUD CARLOSAMA - CUASPUD	524560
NARINO	CUMBAL	525001
NARINO	CUMBITARA	526560
NARINO	EL CHARCO	527520
NARINO	EL PEÑOL	522080
NARINO	EL ROSARIO	527030
NARINO	EL TABLON DE GOMEZ	520530
NARINO	EL TABLON DE GOMEZ - TABLON DE GOMEZ	520530
NARINO	EL TAMBO	522060
NARINO	FRANCISCO PIZARRO	528560
NARINO	FUNES	523520
NARINO	GUACHUCAL	524580
NARINO	GUAITARILLA	525501
NARINO	GUALMATAN	524501
NARINO	ILES	523060
NARINO	ILES - EL CAPULI	523067
NARINO	IMUES	523020
NARINO	IMUES - PILCUAN LA RECTA	523027
NARINO	IPIALES	524060
NARINO	IPIALES - LAS LAJAS	524077
NARINO	IPIALES - SAN JUAN	524067
NARINO	IPIALES - SUCUMBIOS	524060
NARINO	LA CRUZ	521020
NARINO	LA CRUZ - LA ESTANCIA	521020
NARINO	LA FLORIDA	522040
NARINO	LA LLANADA	526501
NARINO	LA TOLA	527540
NARINO	LA UNION	521520
NARINO	LEIVA	527060
NARINO	LINARES	522501
NARINO	LLORENTE	524001
NARINO	LOS ANDES	526528
NARINO	MALLAMA	525060
NARINO	MALLAMA - CHUCUNES	525068
NARINO	MOSQUERA	527580
NARINO	NARINO	522020
NARINO	OLAYA HERRERA	527560
NARINO	OSPINA	523040
NARINO	PASTO	520003
NARINO	PASTO - ANGANOY	520001
NARINO	PASTO - BOTANILLA	520037
NARINO	PASTO - BUESAQUILLO	520006
NARINO	PASTO - CANCHALA	520003
NARINO	PASTO - CEROTAL	520028
NARINO	PASTO - CRUZ DE AMARILLO	520037
NARINO	PASTO - CUBIJAN BAJO	520037
NARINO	PASTO - CUJACAL	520008
NARINO	PASTO - DAZA	520007
NARINO	PASTO - EL CAMPANERO	520037
NARINO	PASTO - EL ENCANO	520018
NARINO	PASTO - GENOY	520039
NARINO	PASTO - JURADO	520037
NARINO	PASTO - LA LAGUNA	520009
NARINO	PASTO - MAPACHICO ALTO	520039
NARINO	PASTO - MAPACHICO SAN JOSE	520039
NARINO	PASTO - MOCONDINO	520006
NARINO	PASTO - MOTILON	520017
NARINO	PASTO - OBONUCO	520038
NARINO	PASTO - SAN FERNANDO	520009
NARINO	PASTO - TESCUAL	520003
NARINO	POLICARPA	527001
NARINO	POTOSI	524030
NARINO	PROVIDENCIA	526020
NARINO	PUERRES	523540
NARINO	PUPIALES	524520
NARINO	RICAURTE	525030
NARINO	ROBERTO PAYAN	528030
NARINO	SAMANIEGO	526040
NARINO	SAN ANDRES DE TUMACO - CAJAPI DEL MIRA	528517
NARINO	SAN ANDRES DE TUMACO - CANDELILLAS DE LA MAR	528517
NARINO	SAN ANDRES DE TUMACO - EL BAJITO	528509
NARINO	SAN ANDRES DE TUMACO - ESPRIELLA	528527
NARINO	SAN ANDRES DE TUMACO - IMBILI MIRASPALMAS	528517
NARINO	SAN ANDRES DE TUMACO - TANGAREAL CARRETERA	528517
NARINO	SAN ANDRES DE TUMACO - TUMACO	528501
NARINO	SAN BERNARDO	521001
NARINO	SANDONA	522520
NARINO	SANDONA - CRUZ DE ARADA	522520
NARINO	SAN LORENZO	521540
NARINO	SAN PABLO	521040
NARINO	SAN PEDRO DE CARTAGO	521501
NARINO	SANTA BARBARA - ISCUANDE	527501
NARINO	SANTACRUZ - GUACHAVES	525570
NARINO	SAPUYES	525550
NARINO	SOTOMAYOR	526520
NARINO	TAMINANGO	521560
NARINO	TAMINANGO - GUAYACANAL	521560
NARINO	TANGUA	523501
NARINO	TUQUERRES	525520
NARINO	TUQUERRES - CUATRO ESQUINAS	525527
NARINO	TUQUERRES - PINZON	525527
NARINO	YACUANQUER	523001
NORTE DE SANTANDER	ABREGO	546070
NORTE DE SANTANDER	ARBOLEDAS	544550
NORTE DE SANTANDER	BOCHALEMA	543010
NORTE DE SANTANDER	BOCHALEMA - LA DONJUANA	543017
NORTE DE SANTANDER	BUCARASICA	545550
NORTE DE SANTANDER	CACHIRA	546030
NORTE DE SANTANDER	CACOTA	544010
NORTE DE SANTANDER	CHINACOTA	541070
NORTE DE SANTANDER	CHITAGA	544030
NORTE DE SANTANDER	CONVENCION	547050
NORTE DE SANTANDER	CONVENCION - LAS MERCEDES	547059
NORTE DE SANTANDER	CUCUTA	540002
NORTE DE SANTANDER	CUCUTILLA	544520
NORTE DE SANTANDER	DURANIA	544510
NORTE DE SANTANDER	EL CARMEN	547070
NORTE DE SANTANDER	EL TARRA	548050
NORTE DE SANTANDER	EL ZULIA	545510
NORTE DE SANTANDER	EL ZULIA - ASTILLEROS LA YE	545510
NORTE DE SANTANDER	GRAMALOTE	545050
NORTE DE SANTANDER	HACARÍ	546510
NORTE DE SANTANDER	HERRAN	542010
NORTE DE SANTANDER	LABATECA	542050
NORTE DE SANTANDER	LA ESPERANZA	546050
NORTE DE SANTANDER	LA PLAYA	546530
NORTE DE SANTANDER	LOS PATIOS	541010
NORTE DE SANTANDER	LOURDES	545070
NORTE DE SANTANDER	MUTISCUA	544070
NORTE DE SANTANDER	OCANA	546551
NORTE DE SANTANDER	OCAÑA	546551
NORTE DE SANTANDER	PAMPLONA	543050
NORTE DE SANTANDER	PAMPLONITA	543030
NORTE DE SANTANDER	PUERTO SANTANDER	548030
NORTE DE SANTANDER	RAGONVALIA	541050
NORTE DE SANTANDER	SALAZAR - SALAZAR DE LAS PALMAS	544570
NORTE DE SANTANDER	SAN CALIXTO	547010
NORTE DE SANTANDER	SAN CAYETANO	545017
NORTE DE SANTANDER	SAN JOSE DE CUCUTA - SAN FAUSTINO	540018
NORTE DE SANTANDER	SANTIAGO	545030
NORTE DE SANTANDER	SARDINATA	545530
NORTE DE SANTANDER	SILOS	544050
NORTE DE SANTANDER	TEORAMA	547030
NORTE DE SANTANDER	TIBU	548010
NORTE DE SANTANDER	TIBÚ - LA GABARRA	548017
NORTE DE SANTANDER	TOLEDO	542030
NORTE DE SANTANDER	VILLA CARO	546010
NORTE DE SANTANDER	VILLA DEL ROSARIO	541030
PUTUMAYO	COLON	861040
PUTUMAYO	EL TIGRE (LA HORMIGA PUTUMAYO)	862028
PUTUMAYO	MOCOA	860001
PUTUMAYO	MOCOA - BRISAS DEL SOL	860001
PUTUMAYO	ORITO	862001
PUTUMAYO	PUERTO ASIS	862060
PUTUMAYO	PUERTO CAICEDO	862080
PUTUMAYO	PUERTO GUZMAN	863001
PUTUMAYO	PUERTO LEGUIZAMO	864001
PUTUMAYO	PUERTO LEGUIZAMO - LA TAGUA	864009
PUTUMAYO	SAN FRANCISCO	861001
PUTUMAYO	SAN MIGUEL	862040
PUTUMAYO	SANTIAGO	861060
PUTUMAYO	SIBUNDOY	861020
PUTUMAYO	VALLE DEL GUAMUEZ - EL TIGRE	862020
PUTUMAYO	VALLE DEL GUAMUEZ - LA HORMIGA	862020
PUTUMAYO	VILLAGARZON	861080
QUINDIO	ARMENIA	630002
QUINDIO	BUENAVISTA	632040
QUINDIO	CALARCA	632001
QUINDIO	CALARCA - BARCELONA	632007
QUINDIO	CALARCA - LA BELLA	632007
QUINDIO	CIRCASIA	631001
QUINDIO	CORDOBA	632020
QUINDIO	FILANDIA	634001
QUINDIO	GENOVA	632080
QUINDIO	LA TEBAIDA	633020
QUINDIO	MONTENEGRO	633001
QUINDIO	PIJAO	632060
QUINDIO	QUIMBAYA	634020
QUINDIO	SALENTO	631020
RISARALDA	APIA	663030
RISARALDA	BALBOA	662010
RISARALDA	BELEN DE UMBRIA	664040
RISARALDA	DOSQUEBRADAS	661002
RISARALDA	GUATICA	664010
RISARALDA	GUATICA - SAN CLEMENTE	664017
RISARALDA	LA CELIA	662030
RISARALDA	LA VIRGINIA	662001
RISARALDA	MARSELLA	661040
RISARALDA	MISTRATO	664020
RISARALDA	PEREIRA	660004
RISARALDA	PEREIRA - ALTAGRACIA	660008
RISARALDA	PEREIRA - ARABIA	660008
RISARALDA	PUEBLO RICO	663011
RISARALDA	QUINCHIA	664001
RISARALDA	QUINCHIA - IRRA	664008
RISARALDA	SANTA ROSA DE CABAL	661020
RISARALDA	SANTUARIO	663001
SANTANDER	AGUADA	685521
SANTANDER	ALBANIA	684531
SANTANDER	ARATOCA	682051
SANTANDER	BARBOSA	684511
SANTANDER	BARICHARA	684041
SANTANDER	BARRANCABERMEJA	687032
SANTANDER	BARRANCABERMEJA - EL CENTRO	687039
SANTANDER	BARRANCABERMEJA - EL LLANITO	687037
SANTANDER	BARRANCABERMEJA - LA FORTUNA	687038
SANTANDER	BETULIA	686501
SANTANDER	BOLIVAR	685001
SANTANDER	BOLÍVAR - SANTANDER	685009
SANTANDER	BUCARAMANGA	680006
SANTANDER	CABRERA	683501
SANTANDER	CALIFORNIA	680511
SANTANDER	CAPITANEJO	681541
SANTANDER	CARCASI	681521
SANTANDER	CEPITA	682061
SANTANDER	CERRITO	681501
SANTANDER	CHARALA	682551
SANTANDER	CHARTA	680551
SANTANDER	CHIMA	683001
SANTANDER	CHIPATA	685551
SANTANDER	CIMITARRA	686041
SANTANDER	CIMITARRA - PUERTO ARAUJO	686049
SANTANDER	CONCEPCION	681511
SANTANDER	CONFINES	683531
SANTANDER	CONTRATACION	683071
SANTANDER	COROMORO	682531
SANTANDER	CURITI	682041
SANTANDER	EL CARMEN DE CHUCURI	686561
SANTANDER	EL GUACAMAYO	683061
SANTANDER	EL PENON	685021
SANTANDER	EL PLAYON	687501
SANTANDER	ENCINO	682541
SANTANDER	ENCISO	681561
SANTANDER	FLORIAN	684541
SANTANDER	FLORIDABLANCA	681002
SANTANDER	GALAN	684051
SANTANDER	GAMBITA	683031
SANTANDER	GIRON	687541
SANTANDER	GIRON - ACAPULCO	687547
SANTANDER	GUACA	681031
SANTANDER	GUADALUPE	683051
SANTANDER	GUAPOTA	683011
SANTANDER	GUAVATA	684501
SANTANDER	GUEPSA	685541
SANTANDER	HATO	683571
SANTANDER	JESUS MARIA	684551
SANTANDER	JORDAN - JORDAN SUBE	684011
SANTANDER	LA BELLEZA	685061
SANTANDER	LANDAZURI	686021
SANTANDER	LA PAZ	685511
SANTANDER	LEBRIJA	687571
SANTANDER	LOS SANTOS	684001
SANTANDER	MACARAVITA	681531
SANTANDER	MALAGA	682011
SANTANDER	MATANZA	680561
SANTANDER	MESA DE LOS SANTOS	684001
SANTANDER	MOGOTES	682501
SANTANDER	MOLAGAVITA	682031
SANTANDER	OCAMONTE	682561
SANTANDER	OIBA	683021
SANTANDER	ONZAGA	682521
SANTANDER	PALMAR	683581
SANTANDER	PALMAS DEL SOCORRO	683541
SANTANDER	PARAMO	683521
SANTANDER	PIEDECUESTA	681012
SANTANDER	PIEDECUESTA - PESCADERO	681019
SANTANDER	PINCHOTE	683511
SANTANDER	PUENTE NACIONAL	684521
SANTANDER	PUERTO PARRA	686001
SANTANDER	PUERTO WILCHES	687061
SANTANDER	PUERTO WILCHES - PUENTE SOGAMOSO	687067
SANTANDER	RIONEGRO	687511
SANTANDER	SABANA DE TORRES	687001
SANTANDER	SAN ANDRES	682001
SANTANDER	SAN GIL	684031
SANTANDER	SAN JOAQUIN	682511
SANTANDER	SAN JOSE DE MIRANDA	682021
SANTANDER	SAN MIGUEL	681551
SANTANDER	SANTA BARBARA	681021
SANTANDER	SANTA HELENA DEL OPON	685501
SANTANDER	SAN VICENTE DE CHUCURI	686531
SANTANDER	SAN VICENTE DE CHUCURI - YARIMA	686539
SANTANDER	SIMACOTA	683561
SANTANDER	SOCORRO	683551
SANTANDER	SOCORRO - BERLIN	683557
SANTANDER	SUAITA	683041
SANTANDER	SUAITA - OLIVAL	683049
SANTANDER	SUAITA - VADO REAL	683049
SANTANDER	SUCRE	685041
SANTANDER	SURATA	680501
SANTANDER	TONA	680541
SANTANDER	VALLE DE SAN JOSE	682571
SANTANDER	VELEZ	685561
SANTANDER	VETAS	680531
SANTANDER	VILLANUEVA	684021
SANTANDER	ZAPATOCA	684061
SUCRE	BUENAVISTA	702030
SUCRE	CAIMITO	704010
SUCRE	CHALAN	701010
SUCRE	COLOSO	707030
SUCRE	COROZAL	705030
SUCRE	COVENAS	706050
SUCRE	EL PITAL	704038
SUCRE	EL ROBLE	705050
SUCRE	GALERAS	702050
SUCRE	GUARANDA	703070
SUCRE	LA UNION	704050
SUCRE	LOS PALMITOS	701050
SUCRE	MAJAGUAL	703050
SUCRE	MORROA	701070
SUCRE	OVEJAS	701030
SUCRE	SAMPUES	705070
SUCRE	SAN BENITO ABAD	703010
SUCRE	SAN JOSE DE TOLUVIEJO - TOLUVIEJO	707050
SUCRE	SAN JUAN DE BETULIA - BETULIA	705010
SUCRE	SAN LUIS DE SINCE - SINCE	702070
SUCRE	SAN MARCOS	704030
SUCRE	SAN ONOFRE	707010
SUCRE	SAN PEDRO	702010
SUCRE	SANTIAGO DE TOLU - TOLU	706010
SUCRE	SINCELEJO	700003
SUCRE	SINCELEJO - CHOCHO	700009
SUCRE	SUCRE	703030
TOLIMA	ALPUJARRA	734560
TOLIMA	ALVARADO	730520
TOLIMA	AMBALEMA	731001
TOLIMA	ANZOATEGUI	730540
TOLIMA	ARMERO - ARMERO GUAYABAL	732060
TOLIMA	ARMERO - FUNDADORES	732067
TOLIMA	ARMERO - SAN FELIPE	732067
TOLIMA	ATACO	735050
TOLIMA	CAJAMARCA	732501
TOLIMA	CAJAMARCA - ANAIME	732507
TOLIMA	CARMEN DE APICALA	733590
TOLIMA	CASABIANCA	731520
TOLIMA	CHAPARRAL	735560
TOLIMA	COELLO	733501
TOLIMA	COELLO - GUALANDAY	733508
TOLIMA	COYAIMA	735020
TOLIMA	COYAIMA - CASTILLA	735028
TOLIMA	CUNDAY	734040
TOLIMA	DOLORES	734540
TOLIMA	ESPINAL	733520
TOLIMA	ESPINAL - CHICORAL	733529
TOLIMA	FALAN	732001
TOLIMA	FALAN - FRIAS	732007
TOLIMA	FLANDES	733510
TOLIMA	FRESNO	731560
TOLIMA	GUAMO	733540
TOLIMA	GUAMO - CHIPUELO ORIENTE	733558
TOLIMA	GUAMO - LA CHAMBA	733558
TOLIMA	HERVEO	731540
TOLIMA	HERVEO - PADUA	731548
TOLIMA	HONDA	732040
TOLIMA	IBAGUE	730001
TOLIMA	IBAGUE - BUENOS AIRES	730008
TOLIMA	IBAGUE - COELLO - COCORA	730017
TOLIMA	IBAGUE - EL TOTUMO	730008
TOLIMA	IBAGUE - JUNTAS	730018
TOLIMA	IBAGUE - LLANITOS	730019
TOLIMA	IBAGUE - PASTALES NUEVO	730019
TOLIMA	IBAGUE - TRES ESQUINAS	730019
TOLIMA	IBAGUE - VILLARESTREPO	730019
TOLIMA	ICONONZO	734020
TOLIMA	LA ARADA	734567
TOLIMA	LERIDA	731020
TOLIMA	LIBANO	731040
TOLIMA	LIBANO - EL CONVENIO	731048
TOLIMA	MELGAR	734001
TOLIMA	MELGAR - CUALAMANÁ 2	734001
TOLIMA	MURILLO	731060
TOLIMA	NATAGAIMA	735001
TOLIMA	NATAGAIMA - LA PALMITA	735008
TOLIMA	NATAGAIMA - VELU	735008
TOLIMA	ORTEGA	735501
TOLIMA	PALOCABILDO	731580
TOLIMA	PIEDRAS	730501
TOLIMA	PIEDRAS - DOIMA	730507
TOLIMA	PLANADAS	735070
TOLIMA	PLANADAS - GAITANIA	735077
TOLIMA	PRADO	734520
TOLIMA	PURIFICACION	734501
TOLIMA	PURIFICACION - CHENCHE ASOLEADO	734508
TOLIMA	RIOBLANCO	735580
TOLIMA	RIOBLANCO - HERRERA	735589
TOLIMA	RONCESVALLES	735550
TOLIMA	ROVIRA	733040
TOLIMA	SALDANA	733570
TOLIMA	SAN ANTONIO	735530
TOLIMA	SAN ANTONIO - PLAYARRICA	735537
TOLIMA	SAN LUIS	733001
TOLIMA	SAN LUIS - PAYANDE	733007
TOLIMA	SAN SEBASTIAN DE MARIQUITA - MARIQUITA	732020
TOLIMA	SANTA ISABEL	730560
TOLIMA	SANTIAGO PEREZ	735058
TOLIMA	SUAREZ	733580
TOLIMA	VALLE DE SAN JUAN	733020
TOLIMA	VENADILLO	730580
TOLIMA	VENADILLO - JUNÍN	730587
TOLIMA	VILLAHERMOSA	731501
TOLIMA	VILLARRICA	734060
VALLE DEL CAUCA	ALCALA	762040
VALLE DEL CAUCA	ANDALUCIA	763010
VALLE DEL CAUCA	ANSERMANUEVO	762010
VALLE DEL CAUCA	ARGELIA	761510
VALLE DEL CAUCA	BUENAVENTURA	764504
VALLE DEL CAUCA	BUENAVENTURA - ZARAGOZA	764508
VALLE DEL CAUCA	BUGALAGRANDE	763001
VALLE DEL CAUCA	CAICEDONIA	762540
VALLE DEL CAUCA	CALI	760041
VALLE DEL CAUCA	CALI - EL SALADITO	760009
VALLE DEL CAUCA	CALI - FELIDIA	760009
VALLE DEL CAUCA	CALI - LA BUITRERA	760032
VALLE DEL CAUCA	CALI - LA ELVIRA	760009
VALLE DEL CAUCA	CALIMA - DARIEN	760530
VALLE DEL CAUCA	CALI - MONTEBELLO	760009
VALLE DEL CAUCA	CALI - PANCE	760008
VALLE DEL CAUCA	CANDELARIA	763570
VALLE DEL CAUCA	CANDELARIA - EL CABUYAL	763578
VALLE DEL CAUCA	CANDELARIA - EL CARMELO	763579
VALLE DEL CAUCA	CANDELARIA - JUANCHITO	760021
VALLE DEL CAUCA	CANDELARIA - VILLA GORGONA	763579
VALLE DEL CAUCA	CARTAGO	762027
VALLE DEL CAUCA	CAUCA - BOLIVAR	761001
VALLE DEL CAUCA	DAGUA	760520
VALLE DEL CAUCA	DAGUA - EL QUEREMAL	760529
VALLE DEL CAUCA	DAGUA - LOBO GUERRERO	760528
VALLE DEL CAUCA	EL AGUILA	762001
VALLE DEL CAUCA	EL CAIRO	761501
VALLE DEL CAUCA	EL CERRITO	763520
VALLE DEL CAUCA	EL DOVIO	761560
VALLE DEL CAUCA	FLORIDA	763560
VALLE DEL CAUCA	GINEBRA	763510
VALLE DEL CAUCA	GINEBRA - COSTA RICA	763517
VALLE DEL CAUCA	GUACARI	763501
VALLE DEL CAUCA	GUACARI - SONSO	763507
VALLE DEL CAUCA	GUADALAJARA DE BUGA - BUGA	763041
VALLE DEL CAUCA	GUADALAJARA DE BUGA - EL PLACER	763048
VALLE DEL CAUCA	JAMUNDI	764001
VALLE DEL CAUCA	JAMUNDI - GATO DE MONTE	764001
VALLE DEL CAUCA	JAMUNDI - POTRERITO	764007
VALLE DEL CAUCA	LA CUMBRE	760510
VALLE DEL CAUCA	LA CUMBRE - PAVAS	760518
VALLE DEL CAUCA	LA UNION	761540
VALLE DEL CAUCA	LA VICTORIA	762510
VALLE DEL CAUCA	OBANDO	762501
VALLE DEL CAUCA	PALMIRA	763531
VALLE DEL CAUCA	PALMIRA - AMAIME	763537
VALLE DEL CAUCA	PALMIRA - BOLO ALIZAL	763537
VALLE DEL CAUCA	PALMIRA - BOLO ITALIA 1	763531
VALLE DEL CAUCA	PALMIRA - BOLO SAN ISIDRO	763537
VALLE DEL CAUCA	PALMIRA - CAUCASECO	763537
VALLE DEL CAUCA	PALMIRA - GUANABANAL	763537
VALLE DEL CAUCA	PALMIRA - LA DOLORES	760001
VALLE DEL CAUCA	PALMIRA - LA HERRADURA	763537
VALLE DEL CAUCA	PALMIRA - PALMASECA	763537
VALLE DEL CAUCA	PALMIRA - TABLONES	763539
VALLE DEL CAUCA	PALMIRA - TIENDA NUEVA	763538
VALLE DEL CAUCA	PRADERA	763550
VALLE DEL CAUCA	RESTREPO	760540
VALLE DEL CAUCA	RIOFRIO	761030
VALLE DEL CAUCA	RIOFRIO - FENICIA	761038
VALLE DEL CAUCA	RIOFRIO - SALONICA	761037
VALLE DEL CAUCA	ROLDANILLO	761550
VALLE DEL CAUCA	ROLDANILLO - HIGUERONCITO	761557
VALLE DEL CAUCA	ROZO - PALMIRA	763537
VALLE DEL CAUCA	SAN PEDRO	763030
VALLE DEL CAUCA	SAN PEDRO - PRESIDENTE	763038
VALLE DEL CAUCA	SEVILLA	762530
VALLE DEL CAUCA	TORO	761520
VALLE DEL CAUCA	TRUJILLO	761020
VALLE DEL CAUCA	TULUA	763022
VALLE DEL CAUCA	ULLOA	762030
VALLE DEL CAUCA	VERSALLES	761530
VALLE DEL CAUCA	VIJES	760550
VALLE DEL CAUCA	YOTOCO	761040
VALLE DEL CAUCA	YOTOCO - MEDIACANOA	761048
VALLE DEL CAUCA	YUMBO	760502
VALLE DEL CAUCA	YUMBO - DAPA LA VEGA	760507
VALLE DEL CAUCA	YUMBO - MULALO	760508
VALLE DEL CAUCA	ZARZAL	762520
VALLE DEL CAUCA	ZARZAL - LA PAILA	762528
VAUPÉS	MITÚ	970001
VICHADA	CUMARIBO	991001
